service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1050,1,1,1,1,1,0,0,20200302,20200515
10500,0,0,0,0,0,0,1,20200302,20201127
10501,1,1,1,1,1,1,1,20200321,20201127
10502,0,1,1,1,1,0,0,20200302,20201127
10503,0,0,0,0,0,1,1,20200321,20201127
10504,0,0,0,0,0,1,1,20200302,20200621
10505,1,0,0,0,0,0,0,20200302,20201127
10506,1,1,1,1,1,1,1,20200302,20200626
10507,0,1,1,1,1,1,1,20200302,20201127
10508,0,0,0,1,0,0,0,20200302,20201127
10509,1,1,1,0,1,0,0,20200302,20201127
1051,1,1,1,1,0,0,0,20200507,20200514
10510,1,1,1,0,1,1,0,20200302,20201127
10511,1,1,1,1,1,0,0,20200302,20201127
10512,0,0,0,1,0,0,0,20200302,20201127
10513,1,1,1,0,1,0,0,20200302,20201127
10514,1,1,1,1,1,0,0,20200302,20200626
10515,1,1,1,1,1,0,0,20200406,20201127
10516,1,1,1,1,1,0,0,20200302,20201127
10517,1,1,1,1,1,0,0,20200302,20201127
10518,1,1,1,1,1,0,0,20200302,20201127
10519,1,1,1,1,1,0,0,20200302,20201127
1052,1,1,1,1,1,0,0,20200518,20201127
10520,1,1,1,1,1,0,0,20200302,20201127
10521,1,1,1,1,1,0,0,20200302,20201127
10522,1,1,1,1,1,0,0,20200302,20201127
10523,1,1,1,1,1,0,0,20200302,20201127
10524,1,1,1,1,1,0,0,20200302,20200327
10525,1,1,1,1,1,1,0,20200328,20201127
10526,0,0,0,0,0,1,0,20200302,20200327
10527,0,0,0,0,0,0,1,20200302,20200327
10528,0,0,0,0,0,0,1,20200329,20201127
10529,1,1,1,1,1,1,0,20200328,20201127
1053,1,1,1,1,1,0,1,20200302,20201127
10530,0,0,0,0,1,1,0,20200302,20200327
10531,1,1,1,1,1,0,0,20200328,20201127
10532,0,0,0,0,0,1,0,20200328,20201127
10533,1,1,1,1,1,0,0,20200302,20201127
10534,1,1,1,1,1,0,0,20200302,20201127
10535,1,1,1,1,1,0,0,20200302,20200715
10536,1,1,1,1,1,0,0,20200302,20201127
10537,1,1,1,1,1,0,0,20200302,20201127
10538,0,1,1,1,1,1,1,20200302,20200626
10539,0,0,0,0,1,1,1,20200302,20200626
1054,1,1,1,1,0,0,0,20200309,20200604
10540,1,1,1,1,1,0,0,20200302,20200404
10541,0,0,0,0,0,1,0,20200302,20200404
10542,1,1,1,1,1,0,0,20200405,20201127
10543,0,0,0,0,0,1,0,20200405,20201127
10544,1,1,1,1,1,1,0,20200406,20201127
10545,0,0,0,0,0,0,1,20200405,20201127
10546,0,0,0,0,0,1,1,20200302,20200404
10547,0,0,0,0,0,1,1,20200405,20201127
10548,1,1,1,1,1,1,1,20200405,20201127
10549,1,1,1,1,1,0,1,20200405,20201127
1055,0,0,0,0,1,1,1,20200419,20200509
10550,1,1,1,1,1,0,0,20200302,20201127
10551,1,1,1,1,1,0,0,20200302,20201127
10552,1,1,1,1,1,0,0,20200302,20201127
10553,0,0,0,0,0,0,1,20200405,20201127
10554,1,1,1,1,1,0,0,20200302,20200404
10556,1,1,1,1,1,0,0,20200406,20201127
10557,1,1,1,1,1,0,0,20200405,20201127
10558,0,0,0,0,1,1,1,20200302,20201127
10559,1,1,1,1,1,0,0,20200302,20201127
1056,0,0,0,0,1,1,1,20200419,20200531
10560,0,0,0,0,0,1,0,20200302,20200404
10561,1,1,1,1,1,0,0,20200302,20201127
10562,1,1,1,1,1,0,0,20200302,20201127
10563,1,1,1,1,1,0,0,20200405,20201127
10564,1,1,1,1,1,0,0,20200406,20201127
10565,1,1,1,1,1,0,0,20200302,20201127
10566,1,1,1,1,1,0,0,20200302,20201127
10567,1,1,1,1,1,0,0,20200302,20201127
10568,1,1,1,1,1,0,0,20200302,20201127
10569,1,1,1,1,1,0,0,20200302,20201127
1057,1,1,1,1,1,0,0,20200302,20200515
10570,1,1,1,1,1,0,0,20200302,20201127
10571,1,1,1,1,1,0,0,20200405,20201127
10572,1,1,1,1,1,0,0,20200302,20200404
10573,1,1,1,1,1,0,0,20200302,20201127
10574,1,1,1,1,1,0,0,20200302,20200404
10575,0,0,0,0,0,1,0,20200302,20200404
10576,1,1,1,1,1,0,0,20200405,20201127
10577,1,1,1,1,1,0,0,20200302,20201127
10578,1,1,1,1,1,0,0,20200302,20201127
10579,1,1,1,1,1,0,0,20200302,20201127
1058,1,1,1,1,1,0,0,20200302,20201127
10580,1,1,1,1,1,0,0,20200302,20201127
10581,1,1,1,1,1,0,0,20200302,20201127
10582,1,1,1,1,1,0,0,20200302,20201127
10583,1,1,1,1,1,0,0,20200302,20201127
10584,1,1,1,1,1,0,0,20200302,20201127
10585,1,1,1,1,1,0,0,20200302,20201127
10586,1,1,1,1,1,1,0,20200302,20201127
10587,1,1,1,1,1,0,0,20200302,20201127
10588,1,1,1,1,1,0,0,20200302,20201127
10589,1,1,1,1,1,0,0,20200302,20201127
1059,0,0,0,0,0,0,1,20200302,20200503
10590,1,1,1,1,1,0,1,20200302,20201127
10591,1,1,1,1,1,0,0,20200302,20201127
10592,1,1,1,1,1,0,0,20200331,20201127
10593,0,0,0,0,0,1,0,20200404,20201127
10594,0,0,0,0,0,1,0,20200404,20201031
10595,1,1,1,1,1,0,0,20200302,20201127
10596,1,1,1,1,0,0,0,20200302,20201127
10597,0,0,0,0,1,0,0,20200302,20201127
10598,1,1,1,1,1,0,0,20200302,20201127
10599,1,1,1,1,1,0,0,20200302,20201127
106,0,0,0,0,0,0,1,20200302,20200510
1060,0,0,0,0,0,0,1,20200302,20200510
10600,1,1,1,1,1,0,0,20200302,20201127
10601,1,1,1,1,1,0,0,20200302,20201127
10602,0,0,0,0,1,0,0,20200302,20201127
10603,1,1,1,1,1,0,0,20200302,20201127
10604,1,1,1,1,1,0,0,20200302,20201127
10605,1,1,1,1,1,0,0,20200302,20200717
10606,1,1,1,1,1,0,0,20200302,20201127
10607,1,1,1,1,1,0,0,20200302,20201127
10608,1,1,1,1,1,0,0,20200302,20201127
10609,1,1,1,1,1,0,0,20200302,20201127
1061,0,0,0,0,0,0,1,20200302,20200510
10610,0,0,0,0,1,0,0,20200302,20201127
10611,1,1,1,1,0,0,0,20200302,20201127
10612,1,1,1,1,1,0,0,20200302,20201127
10613,1,1,1,1,0,0,0,20200302,20200722
10614,1,1,1,1,1,0,0,20200302,20201127
10615,1,1,1,1,1,0,0,20200302,20201127
10616,1,1,1,1,1,0,0,20200302,20201127
10617,1,1,1,1,1,0,0,20200302,20201127
10618,1,1,1,1,1,0,0,20200302,20201127
10619,1,1,1,1,1,0,0,20200302,20201127
1062,0,0,0,0,0,1,0,20200302,20200516
10620,1,1,1,1,1,0,0,20200302,20201127
10621,1,1,1,1,1,0,0,20200302,20201127
10622,1,1,0,1,1,0,0,20200302,20201127
10623,0,0,1,0,0,0,0,20200302,20201127
10624,1,1,1,1,1,0,0,20200302,20201127
10625,0,0,1,0,0,0,0,20200302,20201127
10626,1,1,0,1,1,0,0,20200302,20201127
10627,1,1,1,1,1,0,0,20200302,20200716
10628,1,1,1,1,1,0,0,20200302,20201127
10629,1,1,1,1,1,0,0,20200302,20201127
1063,0,0,0,0,0,0,1,20200302,20200510
10630,0,0,0,0,1,0,0,20200302,20201127
10631,1,1,0,1,0,0,0,20200302,20201127
10632,0,0,1,0,0,0,0,20200302,20201127
10633,1,1,0,1,1,0,0,20200302,20200717
10634,1,1,1,1,1,0,0,20200302,20201127
10635,1,1,1,1,1,0,0,20200302,20201127
10636,0,0,0,0,1,0,0,20200302,20201127
10637,1,1,1,1,0,0,0,20200302,20201127
10638,1,1,1,1,1,0,0,20200302,20201127
10639,1,1,1,1,1,0,0,20200302,20200717
1064,0,0,0,0,1,0,0,20200302,20201127
10640,1,1,1,1,1,0,0,20200302,20201127
10641,1,1,1,1,1,0,0,20200302,20201127
10642,1,1,1,1,0,0,0,20200302,20201127
10643,0,0,0,0,1,0,0,20200302,20201127
10644,1,1,1,1,1,0,0,20200302,20201127
10645,0,0,1,0,0,0,0,20200302,20201127
10646,1,1,1,1,1,0,0,20200302,20201127
10647,0,0,0,0,1,0,0,20200302,20201127
10648,1,1,1,1,0,0,0,20200302,20201127
10649,1,1,1,1,1,0,0,20200302,20201127
1065,0,0,0,0,0,0,1,20200302,20201127
10650,0,0,0,0,0,0,1,20200302,20201127
10651,1,1,1,1,1,0,0,20200302,20201127
10652,1,1,1,1,1,0,0,20200302,20201127
10653,0,0,0,0,0,0,1,20200302,20201127
10654,0,0,0,0,0,1,1,20200302,20201127
10655,1,1,1,1,1,0,0,20200302,20201127
10656,0,0,0,0,0,1,0,20200302,20201127
10657,1,1,1,1,1,0,0,20200302,20201127
10658,1,1,1,1,1,0,0,20200302,20201127
10659,1,1,1,1,1,0,0,20200302,20201127
1066,1,1,1,1,0,0,0,20200302,20201127
10660,1,1,1,1,1,0,0,20200302,20201127
10661,1,1,1,1,1,0,0,20200302,20201127
10662,1,1,1,1,1,0,0,20200323,20201127
10663,1,1,1,1,1,0,0,20200302,20200417
10664,0,0,1,0,0,0,0,20200302,20201127
10665,1,1,0,1,1,0,0,20200302,20201127
10666,1,1,1,1,1,0,0,20200302,20201127
10667,1,1,1,1,1,0,0,20200302,20201127
10668,1,1,1,1,1,1,1,20200302,20200327
10669,1,1,1,1,1,0,0,20200302,20201127
1067,1,1,0,1,0,0,0,20200309,20200312
10670,1,1,1,1,1,1,1,20200302,20201127
10671,1,1,1,1,1,1,1,20200302,20201127
10672,1,1,1,1,1,1,1,20200302,20201101
10673,1,0,0,0,1,1,1,20200302,20201127
10674,1,0,0,0,1,1,1,20200302,20201101
10675,1,1,1,1,1,0,0,20200302,20200409
10676,1,1,1,1,1,0,0,20200302,20200411
10677,0,0,0,0,1,0,0,20200302,20200411
10678,1,1,1,1,0,0,0,20200302,20200411
10679,1,1,1,1,1,0,0,20200302,20200409
1068,0,0,0,0,1,0,0,20200313,20200313
10680,1,1,1,1,1,0,0,20200302,20201127
10681,1,1,1,1,1,0,0,20200302,20200409
10682,1,1,0,1,1,0,0,20200302,20200409
10683,1,1,1,1,1,0,0,20200302,20201127
10684,1,1,1,1,1,0,0,20200302,20201127
10685,1,1,1,1,1,0,0,20200302,20200718
10686,1,1,1,1,1,1,1,20200330,20201127
10687,1,1,1,1,1,1,1,20200330,20201004
10688,1,1,1,1,1,1,1,20201005,20201127
10689,1,1,1,1,1,1,1,20200302,20200329
1069,0,0,0,0,0,0,1,20200517,20201127
10690,0,0,0,0,0,0,1,20200302,20201127
10691,1,1,1,1,1,0,0,20200302,20201127
10692,0,0,0,0,0,1,0,20200302,20201127
10693,0,0,0,0,0,0,1,20200302,20201127
10694,1,1,1,1,1,0,0,20200302,20201127
10695,0,0,0,0,0,1,0,20200302,20201127
10696,0,0,0,0,0,0,1,20200302,20201127
10697,1,1,1,1,1,0,0,20200302,20201127
10698,1,1,1,1,1,0,0,20200302,20201127
10699,0,0,0,0,0,1,0,20200302,20201127
107,1,0,0,0,0,0,0,20200302,20201127
1070,0,0,0,0,1,0,0,20200424,20200424
10700,0,0,0,0,0,0,1,20200302,20201127
10701,1,1,1,1,1,1,0,20200302,20201127
10702,0,0,0,0,0,0,1,20200302,20201127
10703,1,1,1,1,1,0,0,20200302,20201127
10704,0,0,0,0,0,1,0,20200302,20201127
10705,1,1,1,1,1,1,0,20200302,20200905
10706,1,1,1,1,1,1,0,20200302,20201127
10707,1,1,1,1,1,1,0,20200321,20201127
10708,1,1,1,1,1,0,0,20200323,20201127
10709,1,1,1,1,1,0,0,20200302,20201127
1071,1,1,1,1,0,0,0,20200330,20200514
10710,0,0,0,0,0,0,1,20200302,20201127
10711,0,0,0,0,0,1,0,20200302,20201127
10712,1,1,1,1,1,1,1,20200302,20201127
10713,0,1,1,1,1,1,1,20200302,20201127
10714,1,0,0,0,0,0,0,20200302,20200831
10715,1,1,1,1,1,0,0,20200302,20201127
10716,0,0,0,0,0,0,1,20200302,20201127
10717,1,1,1,1,1,0,0,20200401,20201127
10718,1,1,1,1,1,0,0,20200302,20201127
10719,0,0,0,0,0,1,0,20200302,20201127
1072,0,0,0,0,1,0,0,20200320,20200515
10720,0,0,0,0,0,1,0,20200302,20200905
10721,1,1,1,1,1,0,0,20200302,20200905
10722,0,0,0,0,0,1,0,20200302,20200905
10723,1,1,1,1,1,0,0,20200302,20201127
10724,1,1,1,1,1,0,0,20200302,20201127
10725,0,0,0,0,0,0,1,20200302,20201127
10726,1,1,1,1,1,0,0,20200302,20201127
10727,1,1,1,1,1,0,0,20200302,20201127
10728,1,1,1,1,1,1,0,20200302,20201127
10729,1,1,1,1,1,1,1,20200302,20201127
1073,0,0,0,0,0,0,1,20200302,20201127
10730,0,0,0,0,0,0,1,20200302,20201127
10731,1,1,1,1,1,0,0,20200302,20201127
10732,1,1,1,1,1,1,1,20200302,20201127
10733,1,1,1,1,1,0,0,20200302,20200313
10734,1,1,1,1,1,1,0,20200331,20201127
10735,1,1,1,1,1,1,0,20200302,20201127
10736,0,0,0,0,0,0,1,20200405,20201127
10737,1,1,1,1,1,1,1,20200331,20201127
10738,1,1,1,1,1,0,0,20200302,20201127
10739,1,1,1,1,1,1,1,20200330,20201127
1074,0,0,0,0,0,0,1,20200302,20200510
10740,0,0,0,0,0,0,1,20200329,20201127
10741,1,1,1,1,1,0,0,20200330,20201127
10742,1,1,1,1,1,0,0,20200302,20201127
10743,0,0,0,0,0,1,1,20200307,20201127
10744,0,0,0,0,0,1,1,20200302,20201127
10745,0,0,0,0,0,0,1,20200308,20201127
10746,1,1,1,1,1,0,0,20200302,20201127
10747,0,0,1,0,0,0,0,20200302,20200409
10748,1,1,1,1,1,0,0,20200302,20201127
10749,1,1,1,1,1,1,0,20200302,20201127
1075,0,0,0,0,0,0,1,20200302,20201127
10750,1,1,1,1,1,0,0,20200302,20201127
10751,1,1,1,1,1,1,1,20200302,20201127
10752,1,1,1,1,1,1,1,20200302,20201127
10753,1,0,0,0,0,1,1,20200302,20201127
10754,0,0,0,0,1,1,0,20200403,20200404
10755,1,1,1,1,1,0,0,20200403,20200404
10756,0,0,0,0,0,1,0,20200403,20200404
10757,1,1,1,1,1,0,0,20200302,20201127
10758,0,0,0,0,0,0,1,20200302,20201127
10759,1,1,1,1,1,0,0,20200302,20201127
1076,0,1,1,1,1,0,0,20200310,20200313
10760,1,1,1,1,1,1,0,20200401,20201127
10761,1,1,1,1,1,1,0,20200302,20201127
10762,1,1,1,1,1,0,0,20200302,20201127
10763,0,0,0,0,0,0,1,20200302,20200905
10764,1,1,1,1,1,0,0,20200302,20200905
10765,1,1,1,1,1,0,1,20200302,20200904
10766,0,0,0,0,0,1,0,20200302,20200905
10767,1,1,1,1,1,0,0,20200302,20201127
10768,1,0,0,0,0,0,0,20200302,20200905
10769,0,1,1,1,1,1,0,20200302,20200905
1077,1,1,1,1,1,0,0,20200302,20201127
10770,0,0,0,0,0,0,1,20200302,20200905
10771,1,1,1,1,1,0,0,20200302,20200905
10772,1,1,1,1,1,1,0,20200302,20200801
10773,0,0,0,0,0,1,0,20200302,20200801
10774,1,1,1,1,1,0,0,20200302,20201127
10775,1,1,1,1,1,0,0,20200302,20200801
10776,1,1,1,1,1,1,1,20200302,20200905
10777,0,0,0,0,0,1,1,20200302,20200905
10778,1,1,1,1,1,0,0,20200302,20200731
10779,1,1,1,1,1,0,0,20200302,20201127
1078,0,0,0,0,0,0,1,20200302,20201127
10780,1,1,1,1,1,0,0,20200302,20201127
10781,0,0,0,0,0,0,1,20200302,20201127
10782,0,0,0,0,0,0,1,20200302,20200905
10783,1,1,1,1,1,0,0,20200302,20200801
10784,0,0,0,0,0,1,0,20200302,20200906
10785,1,1,1,1,1,1,1,20200302,20201127
10786,0,0,0,0,0,0,1,20200302,20201127
10787,1,1,1,1,1,0,0,20200302,20201127
10788,0,0,0,0,0,1,0,20200302,20201127
10789,0,0,0,0,0,0,1,20200302,20201127
1079,0,0,0,0,0,0,1,20200302,20201127
10790,1,1,1,1,1,0,0,20200302,20201127
10791,1,1,1,1,1,1,1,20200302,20201127
10792,1,1,1,1,1,1,0,20200302,20200807
10793,1,1,1,1,1,1,1,20200302,20201127
10794,0,0,0,0,0,0,1,20200302,20201127
10795,0,0,0,0,0,1,0,20200302,20201127
10796,1,1,1,1,1,1,0,20200302,20200718
10797,1,1,1,1,1,1,0,20200302,20201127
10798,1,1,1,1,1,1,1,20200302,20201127
10799,0,0,0,0,0,1,0,20200302,20201127
108,0,1,1,1,1,0,0,20200302,20201127
1080,1,1,1,1,1,1,0,20200302,20201127
10800,0,0,0,0,0,1,1,20200302,20201127
10801,0,0,0,0,0,1,1,20200302,20201127
10802,0,0,0,0,0,1,0,20200302,20201127
10803,0,0,0,0,0,1,0,20200302,20201127
10804,1,1,1,1,1,0,0,20200401,20201127
10805,0,0,0,0,0,1,0,20200404,20201127
10806,1,1,1,1,1,1,0,20200401,20201127
10807,1,1,1,1,1,1,1,20200401,20201127
10808,1,1,1,1,1,1,1,20200331,20201127
10809,0,0,0,0,0,0,1,20200405,20201127
1081,1,1,1,1,0,0,0,20200302,20201127
10810,0,0,0,0,0,0,1,20200302,20201127
10811,0,0,0,0,0,1,0,20200302,20201127
10812,1,1,1,1,1,0,0,20200302,20201127
10813,0,0,0,0,0,0,1,20200302,20201127
10814,0,0,0,0,1,0,0,20200302,20201127
10815,1,1,1,1,1,0,0,20200302,20201127
10816,0,1,1,1,1,1,0,20200302,20201127
10817,1,0,0,0,0,0,0,20200302,20200831
10818,0,1,1,1,1,1,1,20200302,20201127
10819,0,0,0,0,0,1,0,20200302,20201127
1082,0,0,0,0,1,0,0,20200302,20201127
10820,1,1,1,1,1,1,1,20200302,20201127
10821,0,0,0,0,0,1,0,20200302,20200315
10822,1,1,1,1,1,0,0,20200302,20200315
10823,1,1,1,1,1,0,0,20200302,20201127
10824,0,0,0,0,0,1,0,20200302,20201127
10825,0,0,0,0,0,0,1,20200302,20201127
10826,0,0,0,0,0,0,1,20200322,20201127
10827,1,1,1,1,1,0,0,20200323,20201127
10828,1,1,1,1,1,0,0,20200302,20200906
10829,0,0,0,0,0,0,1,20200302,20200906
1083,1,1,1,1,0,0,0,20200413,20200416
10830,0,0,0,0,0,0,1,20200302,20200906
10831,1,1,1,1,1,0,0,20200302,20200411
10832,1,1,1,1,1,0,0,20200302,20201127
10833,1,1,1,1,1,0,0,20200302,20201127
10834,0,0,0,0,0,0,1,20200302,20201127
10835,1,1,1,1,1,1,0,20200302,20201127
10836,1,1,1,1,1,0,0,20200302,20201127
10837,1,1,1,1,1,0,0,20200302,20200313
10838,1,1,0,0,0,0,0,20200302,20201127
10839,0,0,0,0,1,0,0,20200302,20201127
1084,1,1,1,1,0,0,0,20200427,20200430
10840,0,0,1,1,0,0,0,20200302,20201127
10841,0,0,1,0,0,0,0,20200302,20201127
10842,1,1,1,1,1,0,0,20200302,20201127
10843,1,1,1,1,1,0,0,20200302,20201127
10844,1,1,1,1,1,0,0,20200302,20201127
10845,0,0,0,0,0,1,0,20200302,20201127
10846,1,1,1,1,1,0,0,20200302,20201127
10847,1,1,1,1,1,0,0,20200302,20201127
10848,1,1,1,1,1,0,0,20200302,20201127
10849,1,1,1,1,1,0,0,20200302,20201127
1085,0,0,0,0,0,0,1,20200302,20200510
10850,0,0,1,0,0,0,0,20200302,20201127
10851,1,1,0,1,1,0,0,20200302,20201127
10852,1,1,1,1,1,1,1,20200302,20201025
10853,1,1,1,1,1,1,1,20200329,20201025
10854,1,1,1,1,1,1,1,20200305,20201127
10855,1,1,1,1,1,0,0,20200302,20201127
10856,1,1,1,1,1,0,0,20200302,20201127
10857,1,1,1,1,1,0,0,20200302,20201127
10858,1,1,1,1,1,0,0,20200302,20201127
10859,1,1,1,1,1,0,0,20200302,20201127
1086,0,0,0,0,0,0,1,20200329,20200517
10860,0,0,0,0,0,1,0,20200302,20201127
10861,0,0,0,0,0,0,1,20200302,20201127
10862,1,1,1,1,1,0,0,20200302,20201127
10863,1,1,1,1,1,0,0,20200302,20201127
10864,0,0,1,0,0,0,0,20200302,20201127
10865,1,1,0,1,1,0,0,20200302,20201127
10866,1,1,1,1,1,0,0,20200302,20201127
10867,1,1,1,1,1,0,0,20200302,20201127
10868,1,1,1,1,0,0,0,20200302,20201127
10869,0,0,0,0,1,0,0,20200302,20201127
1087,1,1,1,1,1,0,0,20200914,20201127
10870,1,1,1,1,1,0,0,20200406,20201127
10871,1,1,1,1,1,1,1,20200302,20200710
10872,0,0,0,0,0,0,1,20200302,20201127
10873,1,1,1,1,1,0,0,20200302,20201127
10874,1,1,1,1,1,0,0,20200302,20201127
10875,0,0,0,1,0,0,0,20200302,20201127
10876,1,1,1,1,1,0,0,20200302,20201127
10877,1,1,1,1,1,0,0,20200302,20201127
10878,1,0,0,0,0,0,0,20200302,20201127
10879,0,1,1,1,1,0,0,20200302,20201127
1088,0,0,0,0,0,0,1,20200302,20200510
10880,1,1,1,1,1,0,0,20200302,20201127
10881,1,1,1,1,1,0,0,20200302,20201127
10882,1,1,0,1,1,0,0,20200302,20201127
10883,0,0,1,0,0,0,0,20200302,20201127
10884,1,1,1,1,1,0,0,20200302,20201127
10885,0,0,1,0,0,0,0,20200302,20201127
10886,1,1,0,1,1,0,0,20200302,20201127
10887,1,1,1,1,1,0,0,20200302,20201127
10888,1,1,1,1,1,0,0,20200302,20201127
10889,1,1,1,1,1,0,0,20200302,20201127
1089,0,0,0,0,0,0,1,20200302,20201127
10890,1,1,1,1,1,0,0,20200302,20200710
10891,0,0,0,0,0,1,0,20200302,20201127
10892,1,1,1,1,1,0,0,20200302,20201127
10893,1,1,1,1,1,0,0,20200302,20201127
10894,1,1,1,1,1,0,0,20200302,20201127
10895,1,1,1,1,1,0,0,20200302,20201127
10896,1,1,1,1,1,0,0,20200302,20201127
10897,1,1,1,1,1,0,0,20200302,20201127
10898,1,1,1,1,1,0,0,20200302,20201127
10899,1,1,1,1,1,1,1,20200302,20200717
109,1,0,0,0,0,1,0,20200523,20200525
1090,1,1,1,1,1,0,0,20200302,20201127
10900,1,1,1,1,1,0,0,20200406,20201127
10901,1,1,1,1,1,0,0,20200302,20201127
10902,1,1,1,1,1,1,1,20200302,20200717
10903,1,1,1,1,1,0,0,20200302,20201127
10904,1,1,1,1,1,0,0,20200302,20201127
10905,1,1,1,1,1,0,0,20200302,20201127
10906,1,1,1,1,1,0,0,20200302,20201127
10907,0,0,0,1,0,0,0,20200302,20201127
10908,1,1,1,1,1,0,0,20200302,20201127
10909,0,0,0,0,0,1,0,20200302,20201127
1091,1,1,1,1,1,1,0,20200302,20201127
10910,0,0,1,0,1,0,0,20200302,20201127
10911,1,0,0,0,0,0,0,20200302,20201127
10912,0,0,1,0,1,0,0,20200302,20201127
10913,1,0,0,0,0,0,0,20200302,20201127
10914,1,0,1,0,1,0,0,20200302,20201127
10915,1,1,1,1,1,0,0,20200302,20201127
10916,1,1,1,1,1,0,0,20200302,20201127
10917,0,0,0,0,0,1,0,20200302,20201127
10918,1,1,1,1,1,0,0,20200302,20201127
10919,1,1,1,1,1,0,0,20200302,20201127
1092,1,1,1,1,0,0,0,20200511,20200514
10920,0,0,0,0,0,1,0,20200302,20200523
10921,1,1,1,1,1,0,0,20200302,20201127
10922,0,0,0,0,0,1,0,20200302,20201127
10923,1,1,1,1,1,0,0,20200302,20201127
10924,1,1,1,1,1,0,0,20200302,20201127
10925,0,0,0,0,0,1,0,20200302,20201127
10926,1,1,1,1,1,0,0,20200302,20201127
10927,1,1,1,1,1,0,0,20200302,20201127
10928,1,1,1,1,1,0,0,20200302,20201127
10929,1,1,1,1,1,0,0,20200302,20201127
1093,0,0,0,0,0,0,1,20200302,20201127
10930,1,1,1,1,1,0,0,20200302,20201127
10931,1,1,1,1,1,0,0,20200302,20201127
10932,1,1,1,1,1,0,0,20200302,20201127
10933,1,1,1,1,0,0,0,20200302,20201127
10934,0,0,0,0,0,1,0,20200302,20201127
10935,1,1,1,1,1,0,0,20200302,20201127
10936,0,0,0,0,1,0,0,20200302,20201127
10937,0,0,1,0,0,0,0,20200302,20200520
10938,0,0,0,1,0,0,0,20200302,20200524
10939,0,0,0,1,0,0,0,20200302,20200521
1094,0,0,0,0,0,0,1,20200302,20201127
10940,1,1,1,1,1,0,0,20200302,20201127
10941,1,1,1,1,1,0,0,20200302,20201127
10942,1,1,1,1,1,0,0,20200302,20201127
10943,0,0,1,0,0,0,0,20200302,20201127
10944,1,1,1,1,1,0,0,20200302,20201127
10945,0,0,0,0,1,1,0,20200302,20200523
10946,0,0,0,1,0,0,0,20200302,20200521
10947,0,0,0,1,0,0,0,20200302,20200523
10948,1,1,1,1,1,0,0,20200302,20201127
10949,1,0,0,1,1,0,0,20200302,20201127
1095,0,0,0,0,0,1,1,20200302,20201127
10950,0,1,0,0,0,0,0,20200302,20201127
10951,1,0,0,0,1,0,0,20200302,20201127
10952,1,0,0,1,0,0,0,20200302,20201127
10953,1,1,0,1,0,0,0,20200302,20201127
10954,0,0,1,0,1,0,0,20200302,20201127
10955,1,1,0,1,1,0,0,20200302,20201127
10956,1,0,0,0,0,0,0,20200302,20201127
10957,0,0,0,1,0,0,0,20200302,20201127
10958,1,1,1,1,1,0,0,20200302,20201127
10959,0,0,0,0,0,1,0,20200302,20201127
1096,1,1,1,1,1,1,1,20200302,20201127
10960,1,0,1,1,1,0,0,20200302,20201127
10961,1,1,1,1,1,0,0,20200302,20201127
10962,1,1,1,1,1,0,0,20200302,20201127
10963,1,1,1,1,1,0,0,20200302,20201127
10964,1,1,1,1,1,0,0,20200302,20201127
10965,1,1,1,1,1,0,0,20200302,20201127
10966,1,1,1,1,1,0,0,20200302,20201127
10967,1,1,1,1,1,0,0,20200302,20201127
10968,1,1,1,1,1,0,0,20200302,20201127
10969,1,1,1,1,1,0,0,20200302,20201127
1097,1,1,1,1,1,1,1,20200302,20201127
10970,1,1,1,1,1,0,0,20200302,20201127
10971,1,1,1,1,1,0,0,20200302,20201127
10972,0,0,0,0,0,1,0,20200302,20201127
10973,1,1,1,1,1,0,0,20200330,20200904
10974,0,0,0,0,0,1,0,20200307,20200328
10975,0,0,0,0,0,1,0,20200404,20200829
10976,0,0,0,0,0,0,1,20200308,20200322
10977,1,1,1,1,1,1,1,20200303,20200329
10978,0,1,1,0,1,0,0,20200303,20200721
10979,1,0,0,1,0,0,0,20200305,20200720
1098,1,1,1,1,1,1,1,20200302,20201127
10980,1,0,0,0,1,0,0,20200306,20200904
10981,0,0,1,0,1,0,0,20200304,20200904
10982,1,1,0,1,1,0,0,20200303,20200904
10983,1,1,1,1,1,0,0,20200303,20200904
10984,1,1,1,1,1,0,0,20200303,20200904
10985,0,0,0,0,0,0,1,20200308,20200830
10986,0,1,0,0,1,0,0,20200303,20200904
10987,0,1,1,1,1,1,1,20200303,20200904
10988,1,0,1,1,1,0,0,20200303,20200904
10989,1,0,1,1,0,0,0,20200304,20200903
1099,1,1,1,1,1,1,0,20200302,20201127
10990,1,1,1,1,1,0,0,20200303,20200904
10991,0,0,0,0,0,1,0,20200307,20200829
10992,1,1,1,1,1,1,0,20200303,20200904
10993,1,0,0,1,0,1,0,20200305,20200903
10994,1,1,1,1,0,1,0,20200303,20200903
10995,1,0,1,0,0,0,0,20200304,20200902
10996,1,0,0,1,1,0,0,20200305,20200904
10997,0,0,0,0,1,0,0,20200306,20200904
10998,1,1,1,1,0,0,0,20200303,20200721
10999,1,1,1,1,0,0,0,20200303,20200904
11,0,0,0,0,0,0,1,20200302,20201127
110,0,0,0,0,0,0,1,20200302,20201127
1100,0,0,0,0,0,1,1,20200302,20201127
11000,1,1,1,1,1,0,0,20200303,20200904
11001,0,0,0,0,0,0,1,20200303,20200904
