agency_id,agency_name,agency_url,agency_lang,agency_phone,agency_email,agency_timezone,agency_fare_url,agency_branding_url
OP578,Merseyrail,https://www.merseyrail.org/,EN,0151 555 1111,,Europe/London,,
OP579,arriva in Kent and Surrey,https://www.arrivabus.co.uk/kent-and-surrey/,EN,,,Europe/London,,
OP58,West Berkshire Council Transport Services,http://www.traveline.info,EN,,,Europe/London,,
OP580,Stagecoach South East,https://www.stagecoachbus.com/about/south-east,EN,,,Europe/London,,
OP581,1st Bus Stop,https://www.1stbusstop.co.uk/,EN,,,Europe/London,,
OP582,Kent Coach Tours,http://www.kentcoachtours.co.uk,EN,,,Europe/London,,
OP583,Bexhill Community Bus,http://www.bexhillcommunitybus.co.uk,EN,,,Europe/London,,
OP584,Cuckmere Community Bus,http://www.cuckmerebuses.org.uk,EN,,,Europe/London,,
OP585,Emsworth Buses,https://www.eastmidlandsrailway.co.uk,EN,03457 125 678,,Europe/London,,
OP586,Nu-Venture,http://www.nu-venture.co.uk/,EN,,,Europe/London,,
OP588,Brighton & Hove,http://www.buses.co.uk,EN,,,Europe/London,,
OP589,CTLA,http://www.ctla.org.uk,EN,,,Europe/London,,
OP59,Newbury & District,http://www.newburyanddistrict.co.uk,EN,,,Europe/London,,
OP590,ASD Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP591,Seaford & District,http://www.seafordanddistrict.co.uk,EN,,,Europe/London,,
OP592,Carlone Limited,http://www.carlonelimited.co.uk,EN,,,Europe/London,,
OP593,Farleigh Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP594,Transport for London,https://tfl.gov.uk,EN,,,Europe/London,,
OP595,Stagecoach South East,https://www.stagecoachbus.com/about/south-east,EN,,,Europe/London,,
OP596,Meopham Community Bus,http://www.traveline.info,EN,,,Europe/London,,
OP597,Amberley & Slindon Community Bus,http://www.traveline.info,EN,,,Europe/London,,
OP598,Hams Travel,http://www.traveline.info,EN,,,Europe/London,,
OP599,Handcross District Community Bus,http://www.traveline.info,EN,,,Europe/London,,
OP6,Edwards,http://www.edwardscoaches.co.uk/local-bus-service/,EN,,,Europe/London,,
OP60,Kennections,http://www.reading-buses.co.uk/kennections/,EN,,,Europe/London,,
OP600,Hallmark Connections,http://www.traveline.info,EN,,,Europe/London,,
OP601,Selsey Community Bus,http://www.traveline.info,EN,,,Europe/London,,
OP604,go,http://www.go-coach.co.uk/,EN,,,Europe/London,,
OP605,Autocar Bus & Coach Services,http://traveline.info/se,EN,,,Europe/London,,
OP606,Chalkwell,http://www.chalkwell.co.uk/,EN,,,Europe/London,,
OP608,Redroute Buses,http://www.redroutebuses.co.uk,EN,,,Europe/London,,
OP609,Wealdlink Community Transport,http://www.traveline.info,EN,,,Europe/London,,
OP61,Red Rose,http://www.redrosetravel.com/,EN,,,Europe/London,,
OP610,Buses4U,http://www.buses4u.org.uk,EN,,,Europe/London,,
OP612,Transport for London,https://tfl.gov.uk,EN,,,Europe/London,,
OP613,Southdown Buses,http://www.southdown.net,EN,,,Europe/London,,
OP617,Rambler Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP618,Bear Buses,http://www.traveline.info,EN,,,Europe/London,,
OP619,arriva in Kent and Surrey,https://www.arrivabus.co.uk/kent-and-surrey,EN,,,Europe/London,,
OP62,Vale Travel,http://www.valetravel.net/,EN,,,Europe/London,,
OP620,Cruisers,http://www.traveline.info,EN,,,Europe/London,,
OP621,Rye Community Transport,http://www.traveline.info,EN,,,Europe/London,,
OP623,Regent Coaches,http://www.regentcoaches.com/,EN,,,Europe/London,,
OP624,Travelmasters,http://www.traveline.info,EN,,,Europe/London,,
OP626,Southern Transit,http://www.traveline.info,EN,,,Europe/London,,
OP628,Transport for London,https://tfl.gov.uk,EN,,,Europe/London,,
OP63,Ensignbus,http://www.ensignbus.com/,EN,,,Europe/London,,
OP631,Reptons Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP633,Brookline,http://www.brooklinecoaches.co.uk/commute/,EN,,,Europe/London,,
OP634,Safeguard,https://www.guildfordbus.co.uk,EN,,,Europe/London,,
OP635,Hoppa,http://www.hoppa.org.uk,EN,,,Europe/London,,
OP636,The Big Lemon,http://www.traveline.info,EN,,,Europe/London,,
OP638,Sussex Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP639,Cardinal Buses,http://cardinalbuses.co.uk,EN,,,Europe/London,,
OP64,First Essex,https://www.firstgroup.com/essex,EN,,,Europe/London,,
OP640,Kings Ferry,http://www.thekingsferry.co.uk,EN,,,Europe/London,,
OP641,Redwing Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP643,Clarkes,http://clarkescommute.co.uk,EN,,,Europe/London,,
OP644,Centaur Travel,https://www.centaurtravel.co.uk/,EN,020 8300 3001,,Europe/London,,
OP645,Edward Thomas,http://www.traveline.info,EN,,,Europe/London,,
OP647,Arun Community Bus,http://www.traveline.info,EN,,,Europe/London,,
OP648,Crosskeys Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP649,Battle Area Community Transport,http://www.bact-online.co.uk/,EN,,,Europe/London,,
OP65,Berwyn Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP650,Bluebell Railway,http://www.traveline.info,EN,,,Europe/London,,
OP651,Harting Minibus CIC,http://www.traveline.info,EN,,,Europe/London,,
OP652,Compton Village Association,http://compton-surrey.co.uk/compo/4517904450,EN,,,Europe/London,,
OP653,Brian Jones Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP655,Compaid Trust,http://www.traveline.info,EN,,,Europe/London,,
OP656,NSL,http://www.nsl.co.uk/service-passenger-transport/,EN,,,Europe/London,,
OP657,"Romney, Hythe & Dymchurch Railway",http://www.rhdr.org.uk/,EN,,,Europe/London,,
OP658,Inter-terminal Shuttle,http://gatwickairport.com/at-the-airport/flight-connections/changing-terminals/,EN,,,Europe/London,,
OP659,United Minibuses,http://traveline.info,EN,,,Europe/London,,
OP66,Brodyr James,http://www.traveline.info,EN,,,Europe/London,,
OP660,Spot Travel,http://www.spottravel.co.uk,EN,,,Europe/London,,
OP661,Nauticalia Ferry,http://www.nauticalia.com/thames-boatyard.html,EN,,,Europe/London,,
OP663,Spa Valley Railway,http://www.spavalleyrailway.co.uk/,EN,,,Europe/London,,
OP665,Bayliss Executive Travel,http://www.traveline.info,EN,,,Europe/London,,
OP666,Midhurst Yellow Bus,http://www.midhurstyellowbus.org.uk,EN,,,Europe/London,,
OP667,Richmond's,http://www.richmonds-coaches.co.uk,EN,,,Europe/London,,
OP668,Landmark Coaches,http://traveline.info/,EN,,,Europe/London,,
OP669,Community Action Dacorum,http://www.traveline.info,EN,,,Europe/London,,
OP671,Sullivan Buses,http://www.southernrailway.com/,EN,03451 27 29 20,,Europe/London,,
OP672,Mullanys Coaches,http://www.mullanyscoaches.com,EN,,,Europe/London,,
OP673,Little Jim's,http://www.traveline.info,EN,,,Europe/London,,
OP675,metcoaches,http://traveline.info,EN,,,Europe/London,,
OP677,Stagecoach Merseyside,https://www.stagecoachbus.com/about/merseyside-and-south-lancashire,EN,,,Europe/London,,
OP678,Hadleigh Community Transport Group,http://www.hadleigh.org,EN,,,Europe/London,,
OP679,High Suffolk Community Transport,http://www.traveline.info,EN,,,Europe/London,,
OP680,Halesworth Area Community Transport,http://www.traveline.info,EN,,,Europe/London,,
OP683,Southwold Town Council,http://www.traveline.info,EN,,,Europe/London,,
OP685,Ipswich Buses,http://www.ipswichbuses.co.uk,EN,0800 919390,,Europe/London,,
OP686,Star Cabs,http://www.traveline.info,EN,,,Europe/London,,
OP69,Capitol Hire,http://www.traveline.info,EN,,,Europe/London,,
OP690,Fareline Bus & Coach Services,http://www.traveline.info,EN,,,Europe/London,,
OP691,EOS London,http://www.eoslondon.com/timetables/fr555.php,EN,,,Europe/London,,
OP692,Felix,http://www.traveline.info,EN,,,Europe/London,,
OP694,Mulleys,http://www.mulleys.co.uk,EN,,,Europe/London,,
OP695,Galloway,http://www.book-galloway.com/Local-Bus-Home,EN,,,Europe/London,,
OP696,Beestons,http://www.beestons.co.uk,EN,,,Europe/London,,
OP698,Stagecoach North Scotland,https://www.stagecoachbus.com/about/north-scotland,EN,,,Europe/London,,
OP699,First Aberdeen,https://www.firstgroup.com/aberdeen,EN,,,Europe/London,,
OP7,N.A.T. Group,http://www.natgroup.co.uk,EN,,,Europe/London,,
OP70,Caring Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP700,Bain's Coaches,http://www.bainscoaches.co.uk,EN,,,Europe/London,,
OP701,Central Taxis,http://www.traveline.info,EN,,,Europe/London,,
OP702,Deveron Coaches,http://deveroncoaches.com,EN,,,Europe/London,,
OP705,J & M Burns,http://www.traveline.info,EN,,,Europe/London,,
OP706,Fishers Tours,http://fisherstours.co.uk,EN,,,Europe/London,,
OP708,Stagecoach East Scotland,https://www.stagecoachbus.com/about/east-scotland,EN,,,Europe/London,,
OP71,Celtic Travel,http://www.celtic-travel.co.uk/,EN,,,Europe/London,,
OP710,JP Coaches,http://www.jpcoaches.co.uk,EN,,,Europe/London,,
OP712,Wisharts,http://wishartscoaches.com,EN,,,Europe/London,,
OP715,Xplore Dundee,http://nxbus.co.uk/dundee/,EN,,,Europe/London,,
OP716,County Travel,http://www.traveline.info,EN,,,Europe/London,,
OP717,Smith & Sons,https://www.smith-and-sons-coaches.co.uk,EN,,,Europe/London,,
OP718,Wilson's of Rhu,http://www.wilsonsofrhu.co.uk,EN,,,Europe/London,,
OP719,Argyll + Bute,https://www.argyll-bute.gov.uk/timetable/ferry,EN,,,Europe/London,,
OP721,West Coast Motors,http://www.westcoastmotors.co.uk/,EN,,,Europe/London,,
OP722,Garelochhead Coaches,http://www.garelochheadcoaches.co.uk,EN,,,Europe/London,,
OP723,McGill's,http://www.mcgillsbuses.co.uk,EN,,,Europe/London,,
OP724,Awe Service Station,http://www.traveline.info,EN,,,Europe/London,,
OP725,Islay Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP726,Tighnabruaich Service Station,http://www.traveline.info,EN,,,Europe/London,,
OP727,D A & A J MacLean,http://www.traveline.info,EN,,,Europe/London,,
OP728,John Kennedy,http://www.traveline.info,EN,,,Europe/London,,
OP729,Scottish Citylink,http://www.citylink.co.uk,EN,0871 266 33 33,,Europe/London,,
OP730,Islay Sea Safari,http://www.traveline.info,EN,,,Europe/London,,
OP732,Western Ferries,http://www.western-ferries.co.uk/,EN,,,Europe/London,,
OP733,E & A J Robertson,http://www.traveline.info,EN,,,Europe/London,,
OP734,Peter Hogg of Jedburgh,http://roadhoggs.net,EN,,,Europe/London,,
OP735,Scottish Borders Council,http://www.traveline.info,EN,,,Europe/London,,
OP736,First South East and Central Scotland,https://www.firstgroup.com/south-east-and-central-scotland,EN,,,Europe/London,,
OP737,Busker's Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP74,Claribels,http://www.traveline.info,EN,,,Europe/London,,
OP741,Dumfries & Galloway Council Buses,http://www.dumgal.gov.uk/timetables,EN,,,Europe/London,,
OP742,Stagecoach Cumbria and North Lancashire,https://www.stagecoachbus.com/about/cumbria-and-north-lancashire,EN,,,Europe/London,,
OP743,Houstons Coaches,http://www.houstonscoaches.co.uk,EN,,,Europe/London,,
OP744,Andersons of Langholm,http://www.traveline.info,EN,,,Europe/London,,
OP745,W Brownrigg,http://www.traveline.info,EN,,,Europe/London,,
OP746,McCalls Coaches,http://www.mccallscoaches.com,EN,,,Europe/London,,
OP747,James Robertson,http://www.traveline.info,EN,,,Europe/London,,
OP748,Wigtownshire Community Transport,http://www.traveline.info,EN,,,Europe/London,,
OP749,McCulloch's Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP750,MacEwan's Coach Services,http://www.traveline.info,EN,,,Europe/London,,
OP751,Moffat & Williamson,http://www.moffat-williamson.co.uk/,EN,,,Europe/London,,
OP752,Edinburgh Coach Lines,http://service13.co.uk,EN,,,Europe/London,,
OP753,Stagecoach East Scotland,https://www.stagecoachbus.com/about/east-scotland,EN,,,Europe/London,,
OP754,Waverley Travel,http://www.traveline.info,EN,,,Europe/London,,
OP755,Prentice Coaches,http://prenticeofhaddington.info,EN,,,Europe/London,,
OP757,Eve Coaches,http://www.eveinfo.co.uk,EN,,,Europe/London,,
OP758,E&M Horsburgh,http://www.horsburghcoaches.com/,EN,,,Europe/London,,
OP759,Bay Travel,http://www.bay-travel.co.uk/index.php,EN,,,Europe/London,,
OP76,Travel de Courcey,http://www.traveldecourcey.com/,EN,,,Europe/London,,
OP760,A1 Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP761,Festival Travel,https://www.festivaltravel.co.uk,EN,,,Europe/London,,
OP762,Prentice Westwood,http://www.prenticewestwoodcoaches.com,EN,,,Europe/London,,
OP763,Hamish Gordon Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP764,Stagecoach East Scotland,https://www.stagecoachbus.com/about/east-scotland,EN,,,Europe/London,,
OP765,JD Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP766,Clyde Link,http://www.clydelink.co.uk,EN,,,Europe/London,,
OP768,CalMac,https://www.calmac.co.uk,EN,0800 066 5000,,Europe/London,,
OP769,Megabus (booking required),http://uk.megabus.com/,EN,+44 141 352 4444,,Europe/London,,
OP77,Corporate Express,http://www.traveline.info,EN,,,Europe/London,,
OP770,Scottish Citylink,http://www.citylink.co.uk,EN,0871 266 33 33,,Europe/London,,
OP771,Megabus (booking required),http://uk.megabus.com/,EN,+44 141 352 4444,,Europe/London,,
OP772,Historic Scotland,https://members.historic-scotland.gov.uk,EN,,,Europe/London,,
OP773,SS Sir Walter Scott,https://www.lochkatrine.com,EN,,,Europe/London,,
OP774,Leadhills and Wanlockhead Railway,http://www.traveline.info,EN,,,Europe/London,,
OP775,Northlink Ferries,http://www.traveline.info,EN,,,Europe/London,,
OP776,Lothian Buses,https://lothianbuses.co.uk,EN,0131 555 6363,,Europe/London,,
OP778,Dodds of Troon,http://www.traveline.info,EN,,,Europe/London,,
OP779,SPT,http://spt.co.uk/subway/,EN,0141 332 6811,,Europe/London,,
OP78,DIAM◊ND,http://www.diamondbuses.com/,EN,,,Europe/London,,
OP780,Hebridean MiniBus Service,http://www.traveline.info,EN,,,Europe/London,,
OP781,Galson Motors,http://www.traveline.info,EN,,,Europe/London,,
OP784,Murdo MacIver,http://www.traveline.info,EN,,,Europe/London,,
OP787,Peter MacLennan,http://www.traveline.info,EN,,,Europe/London,,
OP788,Bus Na Comhairle,http://www.cne-siar.gov.uk/travel/busservice/current/indexlh.asp,EN,,,Europe/London,,
OP79,Air-Rail Link,https://birminghamairport.co.uk/directions-and-transport/by-train/,EN,,,Europe/London,,
OP790,Lochs Motor Transport,http://www.lochsmotortransport.co.uk,EN,,,Europe/London,,
OP791,Alasdair MacDonald,http://www.traveline.info,EN,,,Europe/London,,
OP794,Hebridean Transport,http://www.traveline.info,EN,,,Europe/London,,
OP795,South Harris Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP796,Tagsa Uibhist,http://www.traveline.info,EN,,,Europe/London,,
OP797,John Macquarrie,http://www.traveline.info,EN,,,Europe/London,,
OP798,Grenitote Travel,http://www.traveline.info,EN,,,Europe/London,,
OP799,D A Travel,http://www.traveline.info,EN,,,Europe/London,,
OP8,national express,https://www.nationalexpress.com/,EN,0871 781 8181,,Europe/London,,
OP80,Midland Metro Ltd,https://westmidlandsmetro.com/,EN,,,Europe/London,,
OP800,Aitken Island Travel,http://www.traveline.info,EN,,,Europe/London,,
OP802,Alastair MacDonald + Sons,http://www.traveline.info,EN,,,Europe/London,,
OP803,Hector MacNeil,http://www.traveline.info,EN,,,Europe/London,,
OP804,Roderick MacMillan,http://www.traveline.info,EN,,,Europe/London,,
OP805,Stagecoach West Scotland,https://www.stagecoachbus.com/about/west-scotland,EN,,,Europe/London,,
OP806,First Greater Glasgow,https://www.firstgroup.com/greater-glasgow,EN,,,Europe/London,,
OP807,A MacDonald,http://www.traveline.info,EN,,,Europe/London,,
OP809,The Durness Bus,http://www.thedurnessbus.com,EN,07782 110 007,,Europe/London,,
OP811,Highland Council,https://www.highland.gov.uk/info/1526/public_and_community_transport/111/public_transport/3,EN,01855 841243,,Europe/London,,
OP812,John O' Groats Ferries,http://www.jogferry.co.uk/Home.aspx,EN,,,Europe/London,,
OP813,Stagecoach North Scotland,https://www.stagecoachbus.com/about/north-scotland,EN,,,Europe/London,,
OP814,George Rapson Travel,http://www.traveline.info,EN,,,Europe/London,,
OP816,Lochaber Action on Disability,http://www.traveline.info,EN,,,Europe/London,,
OP817,D&E Coaches,http://www.decoaches.co.uk,EN,,,Europe/London,,
OP82,Flexibus,http://www.flexi-bus.co.uk,EN,,,Europe/London,,
OP820,Ross's Minibuses,http://www.traveline.info,EN,,,Europe/London,,
OP821,Shiel Buses,http://www.shielbuses.co.uk,EN,,,Europe/London,,
OP823,MacRae Kintail,http://www.traveline.info,EN,,,Europe/London,,
OP824,Westerbus,http://www.traveline.info,EN,,,Europe/London,,
OP825,D M K Motors,http://www.traveline.info,EN,,,Europe/London,,
OP827,Ewen's Coach Hire,http://www.traveline.info,EN,,,Europe/London,,
OP828,North West Community Bus Association,http://www.traveline.info,EN,,,Europe/London,,
OP83,The Green Bus,http://www.thegreenbus.co.uk,EN,,,Europe/London,,
OP830,Creich Croik and Kincardine Day Care Association,http://www.traveline.info,EN,,,Europe/London,,
OP831,Pentland Ferries,http://www.pentlandferries.co.uk/,EN,,,Europe/London,,
OP832,Scoraig Ferry,http://www.traveline.info,EN,,,Europe/London,,
OP833,Taxi Service,http://www.traveline.info,EN,,,Europe/London,,
OP835,Tranport for Tongue,http://www.traveline.info,EN,,,Europe/London,,
OP836,Lochcarron Garage,http://www.traveline.info,EN,,,Europe/London,,
OP837,East Coast Buses,https://eastcoastbuses.co.uk,EN,,,Europe/London,,
OP838,Lothian Country,https://lothiancountry.co.uk,EN,,,Europe/London,,
OP839,Edinburgh Trams,http://edinburghtrams.com,EN,0131 555 6363,,Europe/London,,
OP840,Lothian Community Transport,http://www.traveline.info,EN,,,Europe/London,,
OP841,Moray Council,http://www.traveline.info,EN,,,Europe/London,,
OP842,Mayne's Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP844,Stagecoach North Scotland,https://www.stagecoachbus.com/about/north-scotland,EN,,,Europe/London,,
OP845,Orkney Ferries,http://www.orkneyferries.co.uk/,EN,,,Europe/London,,
OP846,Docherty's Midland Coaches,http://www.dochertysmidlandcoaches.co.uk,EN,,,Europe/London,,
OP847,Burnbrae Garage,http://www.traveline.info,EN,,,Europe/London,,
OP848,Sweeneys Garage,http://www.traveline.info,EN,,,Europe/London,,
OP849,Elizabeth Yule,http://www.elizabethyulecoaches.co.uk,EN,,,Europe/London,,
OP85,Grosvenor Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP852,Gibson Direct Ltd,http://gibsondirectltd.co.uk,EN,,,Europe/London,,
OP853,Community Transport Glasgow,https://www.ctglasgow.org.uk,EN,,,Europe/London,,
OP855,Colchri,http://colchri.com,EN,,,Europe/London,,
OP856,A & J Ballantyne,http://www.traveline.info,EN,,,Europe/London,,
OP857,Glasgow Citybus,http://www.glasgowcitybus.co.uk/,EN,,,Europe/London,,
OP858,Stuarts of Carluke,http://www.stuartscoaches.co.uk/,EN,,,Europe/London,,
OP859,Shuttle Buses,http://www.shuttlebuses.co.uk,EN,,,Europe/London,,
OP860,Dunns Coaches,http://www.dunnscoaches.com,EN,,,Europe/London,,
OP862,Wilsons Buses,http://www.crcoaches.co.uk,EN,,,Europe/London,,
OP863,C&M Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP864,Canavan Travel,http://www.traveline.info,EN,,,Europe/London,,
OP866,McColls,http://www.mccolls.org.uk,EN,,,Europe/London,,
OP867,Avondale,http://www.avondalecoaches.co.uk/,EN,,,Europe/London,,
OP869,Whitelaws Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP871,McNairn Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP873,JMB Travel,http://jmbtravel.co.uk,EN,,,Europe/London,,
OP874,Liddell Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP875,United Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP876,Millport Motors,http://www.traveline.info,EN,,,Europe/London,,
OP877,North Area Transport Association,http://www.traveline.info,EN,,,Europe/London,,
OP878,Key Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP880,McCreadies Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP883,Strathclyde Bus,http://www.traveline.info,EN,,,Europe/London,,
OP885,John Leask & Son,http://www.leaskstravel.co.uk,EN,,,Europe/London,,
OP886,JA & GD Nicolson,http://www.traveline.info,EN,,,Europe/London,,
OP887,Shetland Islands Council,http://www.traveline.info,EN,,,Europe/London,,
OP888,Wastbus,http://www.traveline.info,EN,,,Europe/London,,
OP89,Hollywood Travel,http://www.traveline.info,EN,,,Europe/London,,
OP891,Sinclairs Taxis,http://www.traveline.info,EN,,,Europe/London,,
OP893,Johnson Transport,http://www.traveline.info,EN,,,Europe/London,,
OP894,RG Jamieson & Son,http://www.traveline.info,EN,,,Europe/London,,
OP895,P & T Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP897,Shetland Ferries,http://www.shetland.gov.uk/ferries/default.asp,EN,,,Europe/London,,
OP898,BK Marine,http://www.traveline.info,EN,,,Europe/London,,
OP899,RB Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP9,Cardiff Bus,http://www.cardiffbus.com,EN,,,Europe/London,,
OP90,Johnson's Excelbus,http://www.johnsonscoaches.co.uk,EN,,,Europe/London,,
OP900,Bryans Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP901,Hunters Executive Coaches,http://www.huntersexecutivecoaches.co.uk,EN,,,Europe/London,,
OP902,Kingshouse Travel,http://www.kingshousetravel.com/buses/,EN,,,Europe/London,,
OP903,Mackie's Coaches,http://www.travelinescotland.com,EN,,,Europe/London,,
OP904,Addison of Callander,http://www.traveline.info,EN,,,Europe/London,,
OP905,Fergusons,http://www.traveline.info,EN,,,Europe/London,,
OP906,SD Travel,http://www.traveline.info,EN,,,Europe/London,,
OP907,BlueBus,http://www.bluebusscotland.co.uk,EN,,,Europe/London,,
OP908,All The Fours,http://www.traveline.info,EN,,,Europe/London,,
OP91,national express West Midlands,http://nxbus.co.uk,EN,0121 254 7272,,Europe/London,,
OP910,HART,http://medibus.org.uk/,EN,,,Europe/London,,
OP912,Acklams Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP915,York Pullman,http://www.yorkpullmanbus.co.uk,EN,01904 622992,,Europe/London,,
OP916,East Riding of Yorkshire Council,http://www.traveline.info,EN,,,Europe/London,,
OP917,Thornes Independent Ltd,http://www.traveline.info,EN,,,Europe/London,,
OP918,The Harrogate Bus Company,https://www.transdevbus.co.uk/harrogate/,EN,,,Europe/London,,
OP920,Olympic Coaches,http://www.olympic-coaches.org,EN,,,Europe/London,,
OP922,Atkinson Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP923,arriva in Yorkshire,https://www.arrivabus.co.uk/yorkshire/,EN,,,Europe/London,,
OP924,East Yorkshire,https://www.eastyorkshirebuses.co.uk/,EN,,,Europe/London,,
OP925,York & Country,https://www.transdevbus.co.uk/york/,EN,,,Europe/London,,
OP926,Reliance,https://reliancebuses.co.uk,EN,,,Europe/London,,
OP929,North Yorkshire County Council,http://www.traveline.info,EN,,,Europe/London,,
OP93,Select Bus Services,http://www.traveline.info,EN,,,Europe/London,,
OP931,Wharfedale Packhorse,http://www.traveline.info,EN,,,Europe/London,,
OP934,Coastal & Country Coaches,http://www.coastalandcountry.co.uk,EN,,,Europe/London,,
OP935,Rydale Community Transport,http://ryedalect.org,EN,,,Europe/London,,
OP936,Shoreline Suncruiser,http://shorelinesuncruisers.co.uk,EN,,,Europe/London,,
OP938,The Little White Bus,http://www.littlewhitebus.co.uk,EN,,,Europe/London,,
OP939,Harrogate Coach Travel,http://www.connexionsbuses.com,EN,,,Europe/London,,
OP94,Silverline,http://www.landflight.co.uk,EN,,,Europe/London,,
OP940,Road Runner Bus & Coach,http://www.traveline.info,EN,,,Europe/London,,
OP943,Stagecoach Supertram,http://www.supertram.com,EN,,,Europe/London,,
OP944,Sheffield Community Transport,http://www.sheffieldct.co.uk/,EN,,,Europe/London,,
OP945,Stagecoach in Yorkshire,https://www.stagecoachbus.com/about/yorkshire,EN,,,Europe/London,,
OP946,Watersons,http://www.traveline.info,EN,,,Europe/London,,
OP947,Moxons Tours,http://www.traveline.info,EN,,,Europe/London,,
OP948,Globe Holidays,http://www.traveline.info,EN,,,Europe/London,,
OP949,John L Law,http://www.traveline.info,EN,,,Europe/London,,
OP95,Stagecoach Midlands,https://www.stagecoachbus.com/about/midlands,EN,,,Europe/London,,
OP952,Unity Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP954,Globe Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP955,Marsland Travel,http://www.traveline.info,EN,,,Europe/London,,
OP956,Heatons Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP957,Peter Hodgson Travel,http://www.traveline.info,EN,,,Europe/London,,
OP959,TJ Walsh,http://www.tjwalsh.co.uk/,EN,,,Europe/London,,
OP960,TLC Travel,http://www.traveline.info,EN,,,Europe/London,,
OP962,Stotts Coach Travel,http://www.stottscoaches.co.uk/,EN,,,Europe/London,,
OP963,First York,https://www.firstgroup.com/york,EN,,,Europe/London,,
OP964,First Bradford,https://www.firstgroup.com/bradford,EN,,,Europe/London,,
OP965,First Leeds,https://www.firstgroup.com/leeds,EN,,,Europe/London,,
OP966,Square Peg Buses,http://squarepegbuses.co.uk,EN,,,Europe/London,,
OP968,Tetley's,http://www.traveline.info,EN,,,Europe/London,,
OP969,Ross Travel Group,http://www.rosstravelgroup.co.uk/,EN,,,Europe/London,,
OP970,CT Plus,http://www.hctgroup.org/the_hct_group/ct_plus_yorkshire,EN,,,Europe/London,,
OP972,Streamline,http://www.traveline.info,EN,,,Europe/London,,
OP974,Stringers,http://www.stringerscoaches.co.uk/buses.htm,EN,,,Europe/London,,
OP975,Station Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP976,Jacksons of Silsden Ltd,https://www.facebook.com/Jacksons-Of-Silsden-122840354445478/,EN,,,Europe/London,,
OP977,wharfeconnexions,http://www.connexionsbuses.com,EN,,,Europe/London,,
OP979,Stagecoach,https://www.stagecoachbus.com/about/east-midlands,EN,,,Europe/London,,
OP98,national express Coventry,http://nxbus.co.uk/coventry/,EN,0121 254 7272,,Europe/London,,
OP981,Longstaff of Mirfield,http://www.lylescoaches.co.uk,EN,,,Europe/London,,
OP982,King Harry Ferry,http://www.falriver.co.uk/getting-about/ferries/king-harry-ferry?__blockUid=FalRiver_Public_Block_Article_Listing&page=all,EN,,,Europe/London,,
OP983,St Mawes Ferry,http://www.falriver.co.uk/getting-about/ferries/st-mawes-ferry/timetable,EN,,,Europe/London,,
OP984,Flushing Ferry,http://www.falriver.co.uk/getting-about/ferries/flushing-ferry,EN,,,Europe/London,,
OP985,St Ives Minibus Services,http://www.stivesbuses.co.uk,EN,,,Europe/London,,
OP986,Torpoint Ferry,http://www.tamarcrossings.org.uk/index.aspx?articleid=49585,EN,,,Europe/London,,
OP987,Group Travel,http://www.grouptravelcoachhire.co.uk,EN,,,Europe/London,,
OP988,Tavistock Country Bus,http://www.tavistockcountrybus.co.uk,EN,,,Europe/London,,
OP991,Roselyn Coaches,http://www.traveline.info,EN,,,Europe/London,,
OP992,Plymouth Boat Trips,http://www.plymouthboattrips.co.uk,EN,,,Europe/London,,
OP993,Hopleys Coaches,http://www.hopleyscoaches.com,EN,,,Europe/London,,
OP994,Williams Travel,http://www.traveline.info,EN,,,Europe/London,,
OP995,OTS,http://www.otsfalmouth.co.uk,EN,,,Europe/London,,
